GTCBSA,ALL_fpll,SOCIAL_fpll,CARE_fpll,K1_deaths,K2_deaths,K3_deaths,K1_cases,K2_cases,K3_cases,LOG_POP,%_REPUBLICAN,%_DEMOCRAT,%_OTHER_VOTES,%_GREEN,%_LIBERTARIAN,Perc.Native,workplace_close_H,stay_at_home_H,school_closing_H,cancel_events_H,close_transit_H,movement_restriction_H
35820,0,0,0,0,0,0.045234354,0.23522936,0.066287491,0.019237893,4.563303059,0.770087911,0.20981018,0,0,0.020101909,0,0.604081633,0.889795918,0.563265306,0.469387755,1,1
35840,0.183801497,0.165625671,0.038392331,0.133239293,0.017356929,0,0.270403611,0.05015865,0.00537006,5.905098832,0.560694353,0.431306189,0.001156845,0.00111172,0.005730894,31.6,0,0.012244898,0.726530612,0,0,1
35860,0,0,0,0.229919702,0,0.039309363,0.263121537,0,0.027199933,4.442636526,0.774630642,0.205942372,0,0,0.019426986,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
35900,0,0,0,0.130080238,0,0,0.246213316,0.016454272,0.015319688,4.835493985,0.777984549,0.211780297,0.003073366,0.001127841,0.006033948,77.3,1,1,1,1,1,0.942857143
35940,0,0,0,0.103972077,0.001981756,0.058398272,0.133290337,0.065784875,0.034815085,4.765958981,0.697168076,0.285362266,0.003236484,0,0.014233174,0,1,1,0.440816327,1,0,1
35980,0.231296313,0.194546813,0.039633716,0.247552564,0.00689648,0.015459191,0.422409526,0,0.02116359,5.427145161,0.4090857,0.569174236,0.000157589,0.005422481,0.016159995,56.5,1,0.457142857,0.289795918,0.934693878,1,1
36020,0,0,0,0.276865882,0,0.051122173,0.418396444,0.009157765,0.017418422,4.918376376,0.421808067,0.54173389,0.008567455,0.004005563,0.023885025,40.9,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
36100,0.278414363,0.269071051,0.049657159,0.033788759,0.104683884,0.009436296,0.247347424,0.060216223,0.005388921,5.548421359,0.625445258,0.366275884,0.001389596,0.001115591,0.005773672,42.3,0,0.012244898,0.726530612,0,0,1
36140,0,0,0,0.188470739,0.019314076,0.010176188,0.282611238,0.010936321,0.024960109,4.968884369,0.574522646,0.414821361,0.002841598,0.002425755,0.005388641,54.6,1,0.959183673,0.269387755,1,0.314285714,1
36220,0.353038008,0.353038008,0.063465269,0.1050223,0.083326943,0.023206461,0.358037714,0.084877528,0,5.205688749,0.73326456,0.254916911,0.000224261,0.001995918,0.009598349,78.7,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
36260,0.247475989,0.226244227,0.042883397,0,0.112720172,0.016119878,0.27305663,0.035632215,0,5.82143164,0.625108783,0.329256208,0.01459126,0.003643051,0.027400697,71.2,0.546938776,0.387755102,0.314285714,0.244897959,0,1
36300,0,0,0,0,0,0.083708446,0.374838757,0,0.046577529,5.037079721,0.543618972,0.427706718,0.014580158,0.004440321,0.009653832,83.6,0.555102041,0.902040816,0.502040816,0.591836735,1,1
36340,0,0,0,0,0,0.051976265,0.122534328,0.060021159,0.049382152,4.714480647,0.699977382,0.285924306,0,0,0.014098311,0,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
36380,0,0,0,0,0.104251785,0.027761043,0.0841541,0,0,4.614306511,0.718941958,0.275166103,0.001316284,0.000438761,0.004136894,0,0,0.012244898,0.726530612,0,0,1
36420,0.268036051,0.203942933,0.041179532,0.295292475,0.016668573,0.0104763,0.586803456,0.042708913,0.017375161,6.140772248,0.570422345,0.403566277,0.008360093,0,0.017651286,65,0.930612245,0.285714286,0.028571429,0,0,0.359183673
36460,0,0,0,0,0,0.031281714,0.243481191,0.016106109,0.037167508,4.887172652,0.632674624,0.339225541,0.012022388,0.003226912,0.012850534,83.8,0.555102041,0.902040816,0.502040816,0.591836735,1,1
36500,0,0,0,0,0.06169659,0.050442944,0.294623678,0,0,5.446709546,0.388243901,0.574589316,0.009290209,0.005822737,0.022053838,52.1,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
36540,0.23590545,0.203542626,0.072987748,0.041823637,0,0,0.416965039,0,0.023768503,5.969312918,0.499760155,0.479057442,0.000517726,0.000240901,0.020423775,63.3,0.635208958,0.904286225,0.514427607,0.44362721,0.868513886,1
36580,0,0,0,0.212522948,0,0.027383885,0.423982541,0,0.024211724,4.777948532,0.509584382,0.459731425,0.011373702,0.004818765,0.014491727,0,0.555102041,0.902040816,0.502040816,0.591836735,1,1
36620,0,0,0,0.099021026,0.109295103,0,0.188694317,0.091165966,0.010622848,4.729747779,0.738147811,0.234705806,0.007966403,0.002424557,0.016755423,0,0.279996106,0.907489483,0.07700226,0.635083546,0,0.300967631
36660,0,0,0,0.227644715,0.023004577,0.011686447,0.290925412,0.038926951,0,4.919977145,0.56303154,0.422121786,0.007532682,0,0.007313991,94.9,1,1,0.383673469,1,0,1
36700,0,0,0,0.099021026,0.080944502,0.007933849,0.253943031,0.054334246,0.016713588,4.942935212,0.330129839,0.662419609,0.000703798,0.002572503,0.004174251,82.8,1,1,0.379591837,0.787755102,0,1
36740,0.159835179,0.125496808,0.032243582,0.176056255,0.059133066,0.009542284,0.569317698,0.07026126,0.008642584,6.399495468,0.44117037,0.548267449,0.001781004,0.001622331,0.007158846,41.5,0,0.012244898,0.726530612,0,0,1
36780,0.128178657,0.128178657,0.023141358,0.301536197,0.012385832,0.036042653,0.169296767,0.067458038,0.046817353,5.231497625,0.508295048,0.468563893,0.005413051,0.000404118,0.01732389,79.6,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
36820,0,0,0,0.256261252,0.007795138,0.002906731,0.10784896,0.01078783,0.028254249,4.345648141,0.729568572,0.253770607,0.003770607,0.001139951,0.011750263,0,0.840816327,1,0.191836735,0.273469388,0,1
36830,0,0,0,0,0.134878205,0,0.31543898,0.040243548,0.009918881,4.292123104,0.666496076,0.309450699,0.0069942,0.003070624,0.0139884,0,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
36840,0,0,0,0,0.028541354,0.045760652,0.317223317,0.05942172,0.022231396,4.407526866,0.67957041,0.295744169,0,0,0.024685421,0,0.791836735,1,0.334693878,0.828571429,0,1
36900,0,0,0,0.119222141,0.079637209,0.017680897,0.413182755,0.009888712,0.022666889,4.545814116,0.636990119,0.34628832,0.003699012,0.001368128,0.011654421,0,0.840816327,1,0.191836735,0.273469388,0,1
36940,0,0,0,0,0,0.0240976,0.16222457,0.014461449,0.052678166,4.564464846,0.599015524,0.374716017,0.009844756,0.003265808,0.013157895,0,1,1,0.044897959,1,0.171428571,1
36980,0,0,0,0.110803697,0.005011454,0.043838088,0.491193679,0.012520898,0.019610685,5.073634049,0.644969203,0.336262349,0.005238103,0,0.013530345,79.2,0.897959184,0.771428571,0.612244898,1,0,1
37060,0,0,0,0.156944613,0.058990761,0.014461128,0.352137051,0.041031965,0.009842712,4.729083757,0.552832686,0.42991931,0.005208556,0.001707723,0.010331725,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
37100,0.200406128,0.192945241,0.047124932,0.220154272,0.022516835,0.03228626,0.318032505,0.042555923,0.022859411,5.928018241,0.383626796,0.594543842,0.005664282,0.004176669,0.011988411,76.3,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
37120,0,0,0,0,0.272146499,0.019457001,0.278151666,0.029574664,0.014887481,4.69264426,0.724642821,0.2619313,0.013425879,0,0,0,0.873469388,0.795918367,0,0.081632653,0,1
37140,0,0,0,0.057762265,0.083600973,0.047843738,0.242308807,0.030726828,0.021889512,4.985668929,0.689701788,0.296174489,0.00340987,0.000282474,0.010431379,63.7,0.877564689,0.802620152,0.542663679,0.949013762,0,0.892628982
37220,0,0,0,0.099021026,0,0.039827495,0.144795573,0.04710478,0.034202018,4.647187298,0.690691992,0.287161097,0.012570933,0,0.009575977,0,0.66122449,1,0.159183673,1,0,1
37260,0,0,0,0,0.066386905,0.020004112,0.385971065,0.04771043,0.010800474,4.864819487,0.701454375,0.289417975,0.001539604,0.001374646,0.0062134,57.6,0,0.012244898,0.726530612,0,0,1
37300,0,0,0,0,0.05402221,0.02344017,0.172576467,0.011771398,0.020191119,4.762002969,0.785874031,0.205700317,0.000312061,0.001144224,0.006969366,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
37340,0.162580723,0.142523541,0.026292696,0.105528336,0.018347023,0,0.290588381,0.061073592,0,5.767532092,0.57622989,0.41176226,0.001665909,0.001532858,0.008809083,34.1,0,0.012244898,0.726530612,0,0,1
37420,0,0,0,0.123776282,0.057923587,0.05649839,0.336538496,0.031720725,0.0171067,4.365768688,0.878951426,0.106527885,0,0.002056027,0.012464662,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
37460,0.095013396,0.08555068,0,0.099021026,0.063575499,0.017320477,0.254853141,0.121083271,0,5.260455402,0.713629221,0.272752429,0.001769002,0.001452756,0.010396592,41.9,0,0.012244898,0.726530612,0,0,1
37500,0,0,0,0,0.171425509,0.032703277,0.092314203,0.072611393,0.02333127,4.652604075,0.786956522,0.189937888,0.009378882,0.002049689,0.011677019,0,0.946938776,1,0.665306122,1,0,1
37540,0,0,0,0,0.015334496,0.021532063,0.264056069,0.089064057,0.02395706,4.508987339,0.746926298,0.235794511,0.017279192,0,0,0,0.134693878,0.742857143,0.253061224,0.669387755,0,0.971428571
37580,0,0,0,0.142560509,0.026257031,0,0.192573623,0.033928606,0.018547084,4.695577981,0.781643503,0.20790971,0.001119299,0.001305848,0.00802164,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
37620,0,0,0,0,0,0.058539432,0.208384667,0.060367246,0.059532798,4.957884917,0.708342388,0.275069419,0,0.002873355,0.013714838,76.3,0.934693878,0.175510204,0.473469388,1,0,1
37660,0,0,0,0,0,0.053123127,0.248615859,0,0,4.303606391,0.669741913,0.310054887,0,0,0.0202032,0,0.791836735,1,0.334693878,0.828571429,0,1
37740,0,0,0,0,0.156944613,0.010346854,0.165956205,0.059444544,0.021981612,4.728727034,0.664340973,0.323295496,0,0,0.012363531,0,0.514285714,1,0.440816327,0.616326531,0.302040816,1
37780,0,0,0,0,0.075644864,0.031155228,0.099021026,0.146311509,0.026659273,4.192846115,0.611005693,0.378151261,0.000542152,0.002168609,0.008132285,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
37860,0.176550615,0.172496334,0.032532646,0.113522992,0.041035923,0.010192017,0.314596555,0.059610347,0.013202248,5.688638694,0.62769203,0.355358817,0.001914894,0.001363145,0.013671114,46.2,0,0.012244898,0.726530612,0,0,1
37900,0.261024456,0.244506196,0.111896383,0.118938209,0.013765421,0.017579072,0.256687199,0.038409561,0.028566932,5.609469545,0.554052288,0.421273561,0.003277546,0.005422651,0.015973954,82.1,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
37940,0,0,0,0,0,0.077790374,0.16756698,0.021484162,0.034517181,4.554064955,0.754853866,0.223519657,0.000138188,0.000345471,0.021142818,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
37980,0.189633721,0.162135854,0.045405754,0.43691533,0.007452882,0.007333582,0.503614557,0,0.016689989,6.783841431,0.346096245,0.643091616,0.000706078,0.001023233,0.009082828,69.5,0.900159571,0.90879354,0.203571495,0.421171399,0.120590986,0.921422134
38060,0.230036748,0.200172818,0.074961462,0.314745917,0.026326204,0.015686793,0.354794726,0,0.01685262,6.677753183,0.489429315,0.495260346,0,0,0.015310339,45.6,0.514285714,1,0.440816327,0.616326531,0.302040816,1
38100,0,0,0,0.256586067,0.012801737,0.010840998,0.330980451,0.026839098,0.020186333,4.742088537,0.815337245,0.172596014,0.004119336,0.001289893,0.006657513,0,0.869387755,1,0.534693878,0.648979592,0.310204082,1
38180,0,0,0,0,0,0.026106304,0.141686937,0.045831878,0.00867157,4.314393957,0.659088899,0.314816453,0,0,0.026094648,0,0.971428571,0.971428571,0.608163265,0,0,1
38220,0.193720277,0.151201918,0.044366549,0.220992715,0.013825047,0.026717434,0.287423476,0.012899798,0.014522941,4.958396631,0.46324273,0.51064873,0.019734624,0.001654767,0.004719149,77.5,0.946938776,1,0.665306122,1,0,1
38240,0,0,0,0.109295386,0,0.023953562,0.221209342,0.037219179,0.004635148,4.988086059,0.630178783,0.356176829,0.003273968,0.001457001,0.00891342,54,1,1,1,1,1,0.942857143
38260,0,0,0,0,0.090135443,0.034156481,0.078872174,0.288634474,0.012386379,4.590708117,0.60348453,0.371222589,0,0,0.025292881,0,0.791836735,1,0.334693878,0.828571429,0,1
38300,0.201114938,0.161499673,0.040219456,0.205112504,0.007908613,0.01761369,0.498657895,0.040503426,0.028651628,6.367625547,0.505956211,0.482496864,0,0,0.011546925,83.6,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
38340,0,0,0,0.144597822,0,0.041776759,0.345858758,0,0.03188228,5.101832962,0.251689401,0.720416324,0.008499255,0.00647894,0.01291608,70.6,0.718367347,1,0.155102041,1,0.044897959,0.885714286
38380,0,0,0,0.099021026,0.097675489,0,0.173746373,0.111791732,0,4.529250645,0.748696015,0.237742541,0.000208638,0.003233883,0.010118923,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
38420,0,0,0,0.088218732,0.008326419,0.03333381,0.17355835,0.033276675,0.035944422,4.713767664,0.552249297,0.429475164,0.004217432,0.000390503,0.013667604,0,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
38460,0,0,0,0.041097439,0,0.070586883,0.28476611,0,0.043670823,4.906243432,0.463394786,0.515307125,0.0100738,0.003395348,0.007828942,81.7,0.555102041,0.902040816,0.502040816,0.591836735,1,1
38500,0,0,0,0.04841516,0.147693893,0.031782964,0.176069542,0.047438593,0.024348225,4.667088553,0.694735786,0.286646259,0.000250916,0.000200733,0.018166307,0,0.914285714,0.624489796,0.363265306,0.620408163,0,0
38540,0,0,0,0,0.099021026,0.031754156,0.074719509,0.040657113,0.03460438,4.970514238,0.589866761,0.371198139,0.014992542,0,0.023942558,62,0.224489796,1,0.012244898,0.371428571,0,0.518367347
38580,0,0,0,0,0.113208386,0.028164745,0.156783291,0.051266507,0.042520509,4.755173323,0.76537877,0.22062235,0.001279898,0.001439885,0.011279098,0,0.969222074,0.611428686,0.456205289,1,0,1
38620,0,0,0,0.132809785,0.015578662,0.022907009,0.235267293,0.033167215,0.02834213,4.647402532,0.744043133,0.234216476,0.006377181,0,0.015363209,0,0.930612245,0.285714286,0.028571429,0,0,0.359183673
38660,0,0,0,0,0,0,0.024677942,0.032823391,0.022682952,5.354333215,0,0,0,0,0,95.2,0,0,0,0,0,0
38700,0,0,0,0.00364707,0,0.031891932,0.149902749,0,0.036440888,4.556784782,0.71084197,0.268720158,0.001979737,0.004250611,0.014207523,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
38740,0,0,0,0,0.099021026,0.030957598,0.254674958,0,0.004294743,4.749914015,0.804917039,0.181963508,0.00044099,0.002315198,0.010363266,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
38780,0,0,0,0,0,0.041223484,0.261336555,0,0.000908522,4.276185974,0.701271186,0.272699758,0.002875303,0.002269976,0.020883777,0,0.816326531,1,0.657142857,1,0,0.510204082
38820,0,0,0,0,0,0.176252475,0.160548516,0.052667562,0,4.877325264,0.468130887,0.501806593,0.007023384,0.00489201,0.018147126,53.1,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
38860,0.169966998,0.169966998,0.018208231,0.207353509,0.008853664,0.019859788,0.453792995,0,0.022875035,5.725972854,0.353483128,0.607785079,0.012307964,0.010426038,0.015997791,55.8,1,1,0.963265306,1,1,1
38900,0.179697202,0.165086064,0.033243298,0.248163474,0.013536388,0.019360938,0.247641968,0.02943106,0.021112797,6.388414015,0.331655508,0.636342186,0.009717256,0.00492892,0.017356129,49,0.320830169,0.695898148,0.141909316,0.710467446,0,0.265817558
38920,0,0,0,0.123776282,0,0.012931773,0.176614632,0.099801639,0.006784651,4.335818827,0.718049898,0.273421589,0,0.000763747,0.007764766,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
38940,0.230577959,0.230577959,0.115312061,0.172090491,0.039001487,0,0.453252809,0.043824816,0.011583399,5.67395304,0.54633345,0.446778272,0.001240333,0.001159121,0.004488824,40.1,0,0.012244898,0.726530612,0,0,1
39020,0,0,0,0,0.019971057,0.045814367,0.158325318,0.083416967,0,4.881042108,0.705495054,0.283333853,0.0029956,0,0.008175492,83.1,1,1,0.440816327,1,0,1
39060,0,0,0,0.180918119,0.00841197,0.028093215,0.390468905,0,0.024752228,5.154344837,0.692194383,0.293571095,0,0,0.014234523,86.2,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
39220,0,0,0,0,0,0,0.07617002,0,0,4.307667155,0.714377201,0.255310065,0.012274522,0.00192123,0.016116982,0,0.546938776,0.387755102,0.314285714,0.244897959,0,1
39260,0,0,0,0,0,0.049897622,0.270446535,0.050912692,0.03291849,4.361935492,0.730644744,0.246051269,0.005631797,0.002718799,0.014953392,0,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
39300,0.221505011,0.189331975,0.05819147,0.304513443,0.00582598,0,0.33510908,0,0.010804676,6.209050446,0.400764904,0.576106209,0.010416836,0.001788788,0.010923263,69.5,0.902360833,1,0.501756436,1,0.015565664,0.960378309
39340,0.246387214,0.226786319,0.04401223,0.138868089,0.027067413,0.014336897,0.421416722,0.029536371,0.025259736,5.790138028,0.682055206,0.264269294,0.014640653,0.002957081,0.036077766,66.8,0.546938776,0.387755102,0.314285714,0.244897959,0,1
39380,0,0,0,0.120693504,0,0.033930492,0.321139579,0,0.062480949,5.220060993,0.478499677,0.495713525,0.009875313,0.002321605,0.01358988,65.4,0.559183673,0.526530612,0.126530612,0.816326531,0.236734694,0.967346939
39420,0,0,0,0,0,0.130166749,0.168557486,0.030758689,0,4.692238657,0.429186784,0.529395058,0.009372337,0.006058885,0.025986936,0,0.314285714,0.126530612,0.204081633,0.2,0,0.795918367
39460,0,0,0,0.194618518,0.007942037,0.007130441,0.346235501,0.024963718,0.012045837,5.257839306,0.629559911,0.363357401,0.001117414,0.001108819,0.004856455,20.9,0,0.012244898,0.726530612,0,0,1
39500,0,0,0,0.099021026,0.093955748,0.050190496,0.197346374,0.064003315,0.002580866,4.881042108,0.72826201,0.252176421,0.002464863,0.00283197,0.014264737,72.8,0.661395989,0.871458094,0.172440123,0.581991487,0,0.258700576
39540,0.201455632,0.191561187,0.020079205,0.121557719,0.012248455,0.025510869,0.184585652,0.006482201,0.027327901,5.291373291,0.511775371,0.471193319,0.005354576,0.000403942,0.011272792,73.8,0.375510204,0.946938776,0.048979592,0.048979592,0,0.946938776
39580,0.186992736,0.155958738,0.030623911,0.22761328,0.0330868,0.005809929,0.209180304,0.044977512,0.011878226,6.124605614,0.404145602,0.577130133,0.004742882,0.002436781,0.011544601,55,1,1,1,1,1,0.942857143
39660,0,0,0,0.046664678,0.009920392,0.034445264,0.251134082,0.046668682,0.025896047,5.141142366,0.636264052,0.331407632,0,0,0.032328317,56.2,0.971428571,0.971428571,0.608163265,0,0,1
39700,0,0,0,0,0.156621969,0.00768899,0.181699869,0.085831082,0.008119077,4.334212409,0.439899081,0.560100919,0,0,0,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
39740,0.352753402,0.293266451,0.177084447,0.379741921,0.003013612,0.01222028,0.458821036,0,0.019700145,5.621202256,0.533891213,0.451955824,0,0,0.014152963,76.6,0.857142857,0.885714286,0.175510204,0.163265306,0,0.885714286
39780,0,0,0,0,0,0.029331429,0.107663411,0.148543198,0.026900801,4.805582408,0.666214194,0.310152797,0.006473844,0.003132505,0.014026661,81.9,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
39820,0.212284277,0.190472797,0.008468951,0.176252475,0.022882405,0.03182579,0.172464348,0.046701653,0.039464854,5.253367087,0.654137523,0.322823631,0.005337351,0.00395997,0.013741526,74.1,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
39860,0,0,0,0.143199324,0,0.071039946,0.195399015,0.028231455,0.056829232,4.665074175,0.56055315,0.412278251,0.009742981,0.00356195,0.013863668,0,1,1,0.044897959,1,0.171428571,1
39900,0,0,0,0.211741198,0.013968373,0.019758512,0.207487869,0.027349936,0.022159869,5.663629322,0.465238753,0.506043387,0.014755282,0,0.013962578,37.6,0.66122449,1,0.159183673,1,0,1
39940,0,0,0,0,0.056351467,0.046028307,0.115685852,0.076140468,0.050529678,4.717004407,0.801770803,0.153749318,0.013763585,0,0.030716294,0,0.224489796,1,0.012244898,0.371428571,0,0.518367347
39980,0,0,0,0,0,0.049346112,0.319175298,0.03760105,0.030745582,4.82178856,0.634668883,0.344087575,0.000108385,0.000505799,0.020629358,73.9,0.914285714,0.624489796,0.363265306,0.620408163,0,0
40060,0.198863165,0.174176559,0.048613845,0.431816166,0.010972382,0.006733225,0.387032575,0,0.016261427,6.103642968,0.419962792,0.561976457,0.004161653,0,0.013899099,65.8,1,1,0.530612245,0.534693878,0,1
40080,0,0,0,0,0.072728344,0,0.222566625,0.047101905,0.021225606,5.021296825,0.656464033,0.323375769,0.005030376,0,0.015129822,75.5,0.897959184,0.771428571,0.612244898,1,0,1
40100,0,0,0,0,0.178987454,0,0.162714192,0.068075383,0.012731381,4.806708948,0.470584879,0.520570613,0,0.003594864,0.005249643,0,0.67755102,0.216326531,0.236734694,0.036734694,0,0.081632653
40140,0.199769018,0.152216763,0.05749466,0.138446761,0.017409606,0,0.405188233,0.03791708,0.030843002,6.659009603,0.443565909,0.535389488,0.007035902,0.003802999,0.010205702,80,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
40180,0,0,0,0,0,0.026302152,0.292005051,0,0.03553412,4.600013995,0.658495119,0.302676319,0.021224087,0,0.017604475,0,1,1,0.314285714,1,0,1
40220,0.232050742,0.21467124,0.018351653,0.120859389,0.019525012,0.028934958,0.31020654,0.028252021,0,5.495556825,0.573327685,0.408062197,0.003305548,0,0.01530457,71.3,1,1,0.530612245,0.534693878,0,1
40260,0,0,0,0.071584247,0,0,0.51992319,0.021201102,0.016084498,4.852089441,0.392232847,0.602581616,0.001477599,0.001143048,0.002564889,79.3,1,1,1,1,1,0.942857143
40300,0,0,0,0,0,0.047775359,0.416287453,0,0.032919674,4.707783013,0.618453106,0.358861145,0.002436054,0.005443057,0.014806638,0,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
40340,0,0,0,0.180064862,0,0,0.284349318,0.013387476,0.041369057,5.338384769,0.488442671,0.487573349,0.009453879,0.002786488,0.011743612,68.8,1,1,0.044897959,1,0.171428571,1
40380,0.243687842,0.216977078,0.065299326,0.211930001,0,0.027343543,0.500012025,0,0.032135822,6.030549935,0.432165396,0.536083863,0.014177981,0.004019127,0.013553633,81.8,0.555102041,0.902040816,0.502040816,0.591836735,1,1
40420,0.227108235,0.227108235,0.092827272,0.198354752,0,0.019075017,0.286952075,0.007487916,0.021290299,5.529373882,0.489521115,0.488564917,0.003117468,0.005180499,0.013616001,75.6,0.759183673,0.983673469,0.13877551,0.653061224,0,0.269387755
40460,0,0,0,0.099021026,0,0.018683423,0.281344205,0.021832143,0.015296037,4.65318356,0.569763522,0.421615374,0.002167317,0.001685691,0.004768097,0,1,1,1,1,1,0.942857143
40540,0,0,0,0,0,0.035200281,0.131003084,0.032659894,0.042484026,4.638698866,0.732363157,0.228949575,0.017726674,0,0.020960594,0,1,1,0.314285714,1,0,1
40580,0,0,0,0.114877333,0.051723322,0.023325934,0.233491565,0.025156658,0,5.16636498,0.4505968,0.540669856,0.002405207,0.001389103,0.004939034,82,1,1,1,1,1,0.942857143
40620,0,0,0,0,0,0.18538225,0.109295386,0.142348763,0.025619726,4.649626887,0.688879804,0.288072363,0.001073181,0.003219542,0.01875511,0,0.012244898,0.126530612,0.395918367,0.110204082,0,0.187755102
40660,0,0,0,0.086164178,0.050347195,0.013655552,0.232143511,0.030952971,0.009532886,4.98842071,0.699265271,0.288321168,0,0,0.012413561,74.3,1,0,0.297959184,1,0,1
40700,0,0,0,0,0.023231134,0,0.264837819,0.04717194,0.037094449,5.037880477,0.672862049,0.297751325,0.007008656,0.004009386,0.018368584,46.9,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
40740,0,0,0,0,0.017532708,0.038128939,0.119007304,0.033049646,0.00373933,4.813874422,0.697589449,0.284320278,0.003029898,0.003119013,0.011941363,65.1,0.816326531,1,0.657142857,1,0,0.510204082
40780,0,0,0,0.036558305,0,0,0.34763768,0.040786049,0,4.93056701,0.74766625,0.226349726,0.013986463,0.002181375,0.009816187,65.7,0.946938776,1,0.665306122,1,0,1
40820,0,0,0,0.134222677,0.040197007,0.011715118,0.239416787,0.037878642,0.030320139,4.674365046,0.586822309,0.392166018,0.006692607,0,0.014319066,0,1,1,0.383673469,1,0,1
40860,0,0,0,0,0,0.007136913,0.132186647,0,0,4.770056303,0.420597032,0.539111929,0.027752214,0.002559531,0.009979294,0,1,1,0.530612245,0.648979592,0,1
40900,0.178585279,0.145446026,0.064828908,0.120302689,0.028744442,0.018977685,0.211885295,0.036499286,0.020966698,6.364734805,0.403626635,0.571473131,0.006189496,0.004318851,0.014391886,76.8,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
40940,0,0,0,0,0.162805097,0.014831843,0.233019351,0.050480474,0.019380705,4.579737879,0.716838946,0.269023008,0,0,0.014138046,0,0.514285714,1,0.440816327,0.616326531,0.302040816,1
40980,0.145850692,0.145850692,0.073972063,0.297861467,0.003936087,0.019419423,0.420080004,0,0.027319952,5.282896151,0.49139324,0.494325054,0.002302877,0.002235145,0.009743684,86.5,0.657142857,0.987755102,0.636734694,0.371428571,0,1
41060,0,0,0,0.200770746,0,0.014638374,0.220731041,0.009293401,0.030963442,5.297937693,0.610121854,0.365647322,0.007955553,0.003324151,0.012951118,83,1,1,0.044897959,1,0.171428571,1
41100,0.297187713,0.297187713,0.050045826,5.78E-09,0,0,0.134103995,0,0,5.219613339,0.738926101,0.225430987,0.014461403,0.002053366,0.019128143,57.9,0.546938776,0.387755102,0.314285714,0.244897959,0,1
41140,0,0,0,0.103972077,0.089330551,0.024088442,0.27031983,0,0.017874339,5.100966429,0.664984882,0.317146916,0.001238571,0.002823212,0.013806419,74.7,0.059722438,0.179725343,0.392189765,0.153953019,0,0.23722123
41180,0.20502518,0.174566121,0.047098705,0.25237953,0,0.011852721,0.372933308,0.030616633,0.020234545,6.447962282,0.474313514,0.507173919,0.001666986,0.003681317,0.013164264,71.4,0.195368301,0.336672222,0.332875884,0.243293768,0,0.207768589
41220,0,0,0,0,0.099021026,0.058498329,0.179596601,0.074107555,0,4.726164625,0.643828099,0.336330632,0,0,0.01984127,0,1,0,0.297959184,1,0,1
41400,0,0,0,0.271615886,0.007368805,0.015204601,0.264507866,0.027070109,0.01286024,5.013637612,0.716526274,0.267930205,0.003369434,0,0.012174087,77.3,1,1,0.440816327,1,0,1
41420,0.233021993,0.229553057,0.010891182,0.143509429,0.026153152,0.024795305,0.327160036,0.020263808,0.015991961,5.626009644,0.480458319,0.48539226,0.009320706,0.004938618,0.019890097,59.7,0.32244898,0.836734694,0.126530612,0.836734694,0,0.134693878
41460,0,0,0,0.057762265,0.057923587,0.050920394,0.25735137,0,0.022471306,4.781920447,0.66127985,0.31455162,0,0,0.02416853,0,0.791836735,1,0.334693878,0.828571429,0,1
41500,0.130840637,0.130840637,0.010910123,0.034328223,0.043009527,0.020612918,0.308451844,0.040930141,0.014518923,5.636898928,0.282443586,0.695161753,0.006722669,0.004569218,0.011102774,78.3,0.028571429,0.832653061,0.4,0.485714286,0,0.991836735
